"Gene","Module","GS","MM.MEbrown","MM.MEpink","MM.MEblack","MM.MEgreenyellow","MM.MEpurple","MM.MEsalmon","MM.MEmagenta","MM.MEcyan","MM.MEred","MM.MEturquoise","MM.MEyellow","MM.MEgreen","MM.MEblue","MM.MEtan","MM.MEgrey"
"YIPF6","black",0.109287565098443,0.494143900827711,0.479426045214898,0.532584627853022,0.48255194272886,0.0716329427873749,0.21463456807515,-0.411430838169714,-0.278828711248557,0.105704324633516,0.204847197451426,0.348563492928133,-0.369209683525239,-0.574039125137392,-0.506877432179009,-0.345613836121824
"SULF1","grey",0.302612974179012,0.119811579299162,0.022019597492761,0.306567312437272,0.243119837414077,-0.0404885829993979,-0.0376455827265351,-0.191782457458388,-0.139393904739825,0.0452580858677077,0.211879192102326,-0.0126949330888393,0.264295866533763,-0.389465184752504,-0.147091572022353,-0.333735275993881
"CREB3L2","greenyellow",0.31052518031789,0.273422451803339,0.210202935582185,0.545418263653998,0.734503980567294,0.276107866448556,0.0515091728502216,-0.143703049967055,-0.305917214511972,0.120220798825112,0.147885681298486,0.20258179709158,-0.195245331757462,-0.486931713722297,-0.327872408967266,-0.182735953718561
"KDM1A","grey",-0.067912059755474,0.24406246012754,0.0181332743919423,0.284577399089579,0.134772897854146,0.140449394171557,0.00753263548336244,0.210694556579476,0.20071274095878,0.404732696210467,-0.338916015228942,-0.23072628766782,0.0976006311623789,-0.226763592198423,-0.308374393421634,-0.12083890436664
"TBC1D1","yellow",0.310384787159789,0.210090079555388,0.381195591251713,0.475676095668505,0.120328454418431,-0.194365456745579,-0.0686624583428428,-0.505562616273945,-0.399754872625773,-0.165635496423944,0.366598567891927,0.428836374135874,0.144546159307706,-0.520534401417664,-0.138124832862557,-0.190034436548811
"EIF2B5","blue",-0.318074883720624,-0.279998991065216,-0.350750315614418,-0.370877077646688,-0.419801718704534,-0.116245023156501,-0.247002450751378,0.398397037106918,0.412341178056462,0.0794210451336941,-0.266151213916995,-0.323860677952619,0.255830249827954,0.485975200052571,0.294142416185059,0.161840692290302
"KHNYN","tan",-0.17457126426423,-0.582160749775066,-0.214826006918039,-0.459038711201503,-0.563382670158072,-0.433192887496546,-0.337313537436642,-0.240176491023019,-0.206511152909407,-0.599737290906628,0.432746390085452,0.175039640072725,0.446473811284408,0.423769322028455,0.67799263249375,0.0985429334238343
"FAM168A","grey",0.149972328536328,0.244077463913386,0.233558798604347,0.147562266525662,0.439410575754332,0.207061735981606,0.227103576318499,-0.0453697582301955,-0.117242547811,0.0354417653213841,-0.0720150632494383,0.168986062773841,-0.362320801663483,-0.227147825304189,-0.330022359163779,0.0399495327883052
"CLIP3","turquoise",0.138936383434909,-0.512297665001765,-0.319538514265546,-0.197581506766096,0.102117591543771,0.0167712647427075,-0.193065527460376,-0.0420746088411745,-0.426910885479427,-0.413128491205223,0.483328649203729,0.118416627008442,0.0590810891270049,0.108277354698831,0.51916239418963,0.156012328567466
"ZSWIM8","blue",-0.214637614623204,-0.523810749527086,-0.271705218370569,-0.593412974448736,-0.431126756121211,-0.118328728036266,-0.104329198185079,0.121154334093072,0.0211947685595218,-0.418647657147437,0.0371215909710881,0.0591657100363854,0.218876779384285,0.540051514760362,0.523177012810049,0.336049388488371
"AMPD2","yellow",0.0457139145065683,0.178890073710901,0.348818352455618,0.357974527798813,0.294406534625326,-0.0687196766851635,-0.133703168921227,-0.249077342768415,-0.250007928000487,-0.127371262700726,0.0538315064405069,0.434355601905789,-0.0424942319293267,-0.242385729946447,-0.207323207490215,-0.0692868592346282
"MYO1B","grey",0.13283063582011,0.260128842020122,0.331956720425125,0.306244165293377,0.12241246367479,0.0449292053491985,0.284374868337934,-0.27867801593189,-0.225546216474882,-0.0686638423720264,0.0972521869574655,0.250296625384644,-0.204752472312108,-0.253468693084567,-0.275923720295122,-0.0354753454346608
"ZNF292","pink",-0.181052400546881,0.376149252879211,0.682790309331726,0.061781397136495,-0.209611945790055,-0.504352327787202,-0.189982495323059,-0.461747137122177,0.142643951591785,-0.136217251265957,-0.156357992794264,0.529386882184966,0.111605256203568,-0.040185915145439,-0.203350899837075,-0.337395901336541
"FEM1B","brown",0.0246672260619116,0.552128695324429,0.326237493966399,0.0849927568019374,-0.0327488816668471,0.294361813942567,0.581569793634516,0.164444447210313,0.399651656934911,0.481141788431629,-0.459452758527931,-0.146054383470389,-0.161289821763285,-0.244035914530095,-0.506486902413076,0.00605855001367429
"ZNF384","turquoise",0.0134314247164537,-0.342482659376727,-0.183526724537094,-0.141262287271162,-0.130036119070964,-0.0859281181095453,-0.0238440711161342,-0.248803687208645,-0.381534792120962,-0.374806126755162,0.45529142178428,0.0583711851879794,0.0442949035872446,0.0643584499482545,0.428351064259933,0.0150194462932326
"WASHC2A","cyan",-0.174829633678724,0.170517131759545,0.0841350119226073,-0.0669378316438041,-0.237906203119121,0.108355070553892,0.0804854998107896,0.276479940540766,0.426570221512762,0.264670334621145,-0.425485960727598,-0.139028552413025,0.196537907339122,0.0975944894511551,-0.135895790819443,0.107277649459674
"DESI2","brown",0.00530439163456103,0.631863899988919,0.347721383896436,0.46108003121124,0.336011974132713,0.150433512867107,0.265901785288876,0.0369313391662409,0.248757977335158,0.584334881093936,-0.358091691284295,-0.0765576057543526,-0.332665176665205,-0.390945135756724,-0.645982885057483,-0.219184708630951
"MYH10","grey",0.10516941913488,0.161852975529347,0.19491336329122,0.201980104153827,0.342970065419257,0.451724727431134,0.452065913874321,0.0607021430956716,-0.190712617147383,0.0769046906839703,-0.054286260646812,0.146335438297586,-0.353946550183194,-0.238068081841918,-0.285223260733523,0.174405364744405
"EP400","turquoise",0.0915103706174712,-0.318123482178043,0.0391300945333704,-0.117602627762909,-0.145282754154564,-0.283272034980301,-0.125428641369967,-0.546693260394225,-0.555705611604698,-0.586921571964525,0.66286223363682,0.382920495980728,0.101726724381275,-0.0120730369407558,0.432313738918584,-0.101444607374475
"CMTR1","brown",0.0844914724814124,0.343529790616922,0.345711540203875,0.136814015477633,0.0612805200856776,0.337880431258325,0.486321765364735,0.115825461189111,0.117861064211974,0.207815023955106,-0.329998703156124,0.174042042701442,-0.0849709915896006,-0.270026047141488,-0.360876962582644,0.243272843244321
"USP24","yellow",0.0476011335138521,0.368453667152249,0.650608832458506,0.283888859106404,-0.108128854354196,-0.309175739579256,0.104320100692538,-0.576175963196217,-0.195442649204527,-0.181479426051084,0.218802532014514,0.580661789068367,0.0886625240476098,-0.372794456638937,-0.215801615824585,-0.221431611315546
"SBF1","grey",-0.168186030470964,-0.281099429956395,-0.29593072260918,-0.0976745255826848,0.141550271288853,-0.132848419915206,-0.362592687158113,0.0308268661238051,-0.0962372594360423,-0.0986283653415556,0.136912614621867,-0.119869375141885,0.0735469319918235,0.179939302595643,0.286542251095643,-0.164082563079055
"EMC1","greenyellow",0.127444957850187,0.148158538824829,0.16246033812039,0.390278090921464,0.585535608419031,0.285303141362057,0.13627901272899,-0.0444963558288607,-0.328529100666366,0.028748348140603,0.115104074024861,0.249229196501025,-0.323425665134508,-0.350142115468029,-0.312460475431775,0.00209881626199558
"VGLL4","yellow",0.0947440120745848,-0.0865993234128792,0.250424455593182,0.0123606957353746,0.202567959967797,0.12988581256977,0.184228825197995,-0.235648251187747,-0.453705118839047,-0.422510411423082,0.242789373081892,0.517962566293458,-0.29456623524855,-0.0876538420788647,-0.032794756887366,0.257276404163381
"EEIG1","grey",-0.144644198810857,-0.132917790040944,-0.172602001634283,-0.354464735588085,-0.23492351885109,0.042264910105306,-0.0939664025594524,0.259173439823468,0.336934926336793,0.0981071434131986,-0.286626524815731,-0.225518049129296,0.277286804479957,0.28277059003014,0.16219866163933,0.0284414440267084
"UBE3B","turquoise",-0.053884046582674,-0.228992167829961,-0.0485023451051521,-0.14752108307747,-0.0974894568949945,0.11713963284348,0.186047363862533,-0.0501941938609637,-0.261290453408687,-0.271159037353381,0.307320686695102,0.166432405002426,-0.0725799517859818,0.0747783894741706,0.17400921418632,0.205751370243
"PCMTD2","brown",0.157116589936239,0.55772627209452,0.50625447387871,0.329185619010271,0.418767827586347,-0.0178681449839397,0.144045166236956,-0.263444198797437,0.048677721503364,0.22424895153985,-0.16179620147872,0.194966203286815,-0.340379116258677,-0.379636763657651,-0.472321946805669,-0.298643970858571
"TOR1AIP1","brown",0.0307791013247155,0.707788059902389,0.321543022608898,0.425897739434156,0.381200306094969,0.291226908755159,0.324061478011169,0.134842932248753,0.40919164014263,0.675829436207209,-0.511548910512946,-0.228185107539622,-0.166181563755264,-0.428518646485415,-0.694730247197149,-0.287031436214301
"MICU2","brown",0.0931479119080287,0.778159853111679,0.692841201664581,0.45979787753651,0.113444830592092,-0.1300498271714,0.209819841304565,-0.257567451754873,0.245972813589956,0.331620870369207,-0.340603003845475,0.21400393536348,-0.0685724197560247,-0.458677186844084,-0.671164742468656,-0.351489727612754
"IMP4","black",-0.0189989155444745,0.160528616077832,-0.00668670586119366,0.413280856723243,0.403697341146665,0.416014617236645,0.0979292225439462,0.271188046316152,-0.0785223770732267,0.280196282284667,-0.135165508321731,-0.0650427882596884,-0.207531203294657,-0.287583650143518,-0.272893556761759,0.206589750849246
"SEPTIN6","green",0.00174940062596422,-0.106448892008378,0.129116320800795,-0.117198771290966,-0.440191104572812,-0.442585217411564,-0.390763836063451,-0.259349158769315,0.095300929558171,-0.228712875705693,0.0663021912502667,0.188568305892493,0.702619208966868,0.0657623100021869,0.256261113785684,-0.212705883909592
"ELF1","cyan",0.0427172314449169,0.0914571315914182,-0.0648546023998307,-0.253926790867751,-0.318394484482617,0.159267951635126,0.20333128384638,0.405966834005477,0.511662747673025,0.313802760447727,-0.546384581023049,-0.370716670793772,0.2631155179656,0.119335079271407,-0.0664959394329557,0.176707708378763
"ZCCHC24","greenyellow",0.129046867893534,0.129765993837798,-0.0215381190214585,0.0551943518086644,0.6295269895657,0.22632906353378,0.0279772133548333,0.125570661822449,0.0551016327683719,0.156448400386719,-0.160159114459711,-0.0758014441746344,-0.289882694334057,-0.0910925311135645,-0.257651968793798,-0.0886194842370826
"KIAA0930","blue",-0.250159593804837,-0.416602322360767,-0.34810398802986,-0.447511893844704,-0.214318515272871,0.230000822924403,0.126149578748189,0.359061740042008,0.0688392385690611,-0.145007880133878,-0.106641497078717,-0.157615432381821,0.0610006836442527,0.465591196832381,0.345271250843083,0.356835799186268
"PDCD11","grey",-0.0654091913041097,-0.110301108399745,0.0126202473640101,0.11583429768072,-0.113457805847214,-0.0349866485422906,-0.0615863389732672,-0.0885929367197002,-0.291014139488675,-0.143577377119056,0.298906680849689,0.194820985677311,-0.0192852699831992,-0.06929795730177,0.211453219512657,0.202853240188983
"ECPAS","grey",-0.19014049004279,0.209275908012765,0.153750206311641,-0.128985671819246,-0.224802137572738,0.191664685825027,0.288095008115979,0.254205495689736,0.336081383985772,0.228732890825576,-0.428103446841065,-0.0997680888019627,-0.12024304847428,0.120131932132974,-0.198845206843642,0.272951723977317
"RBM38","green",0.0102339219102872,-0.272540278436718,-0.15907483600565,-0.235030657350704,-0.511155353515004,-0.187820253480885,-0.223453859860053,0.0868547169989568,0.122820163217486,-0.153107481556645,-0.105179052401507,-0.0917337542509803,0.590953115483524,0.204595963560322,0.365724870571197,0.126500338797906
"HMGXB3","turquoise",0.288879836165182,-0.0156454838224621,0.170973203896524,0.294316153120995,0.129925011478551,-0.0171423307200527,0.0494106119512909,-0.39550775122569,-0.512248222678623,-0.270615556648332,0.52214788732349,0.376695643368589,0.173837130133999,-0.462558667813346,0.141872366319759,-0.0471796873518191
"GRPEL1","red",-0.0298225624786487,0.367468503225429,-0.0253036291991542,0.272190172520697,0.203477994416957,0.414352955347532,0.224953415040291,0.474907527509548,0.352096841611225,0.645398381360295,-0.506599839809852,-0.39972307451351,-0.339672868473475,-0.108870730796006,-0.412860125223169,0.124299008872083
"CENPB","blue",-0.159205917954413,-0.499442651539711,-0.315293064865471,-0.375927487139755,-0.146624052013675,0.113104655543354,0.0381194083284989,0.16460389969727,-0.272461901601969,-0.367959883846646,0.265785462114675,0.0535231805108989,-0.287620700120188,0.413901922249512,0.373680485560415,0.492201067456756
"SNRNP27","brown",0.0698354483143888,0.635143503602139,0.328490820569923,0.598575975512466,0.404005612389961,0.0941281605050662,0.00972114521607933,0.0131903864820991,0.234962558396275,0.565874265010649,-0.298708657098683,-0.0967484536520363,-0.0889051352107813,-0.441874127953081,-0.586892890422709,-0.381295262377985
"IP6K1","magenta",-0.127514162109918,-0.398953283870802,-0.471377388471858,-0.294181606114393,0.0474264316019141,0.530359632221135,0.27914645625785,0.555387523521512,-0.066237469024568,0.0254900747448353,-0.041700421126981,-0.233465156129718,-0.331334482776942,0.256335698525268,0.167855908579805,0.604947630230939
"KIAA0232","brown",-0.0659984216574011,0.451206859365718,0.4139049451393,0.0583017444074518,0.105734879822808,0.00790632208508941,0.185397159556416,-0.0306996224559879,0.266488619968951,0.255709876218539,-0.336466274474077,0.130966187578521,-0.368867059160264,-0.0541324091755512,-0.385186465365635,-0.13580385071866
"CERS6","grey",-0.485616181599016,0.292235199220718,0.275278681215097,0.083954323470666,0.0295771231836931,-0.336552982836916,-0.273532016363881,-0.17647238816804,0.197549475602877,0.121333147020677,-0.184874811596031,0.0811071742329019,-0.213951175792747,0.0993033011241729,-0.172849765006747,-0.308877364181153
"NBEAL2","blue",-0.278691643536231,-0.457780294539118,-0.151798320307791,-0.581524458237602,-0.727653471547827,-0.430516671170388,-0.349155939822126,-0.0177854337854565,0.132312974881323,-0.431562113265983,-0.0164015990096841,0.0731007293289036,0.503378917966819,0.60842763603489,0.552338093809925,0.137772147204976
"NEDD4L","purple",0.185942618637739,0.203526650955036,0.089456519487801,0.438470561010184,0.489481529398354,0.615074101148123,0.519371986719417,0.0503766733157429,-0.336886382976744,0.199732415274837,0.151800255917521,0.0632638537350504,-0.419162107143977,-0.456004506645452,-0.299949916178386,0.201551103166371
"KBTBD2","greenyellow",0.248261197482031,0.304346867818212,0.303049159418334,0.432901393666162,0.556570546210128,0.139488027827935,0.143084132416904,-0.338879524814657,-0.326676712142345,0.00774878835883505,0.200525398019862,0.230995324135735,-0.226653812142899,-0.47699641571242,-0.259692780622138,-0.230838612717397
"SECISBP2L","brown",0.221551055327496,0.366492353004154,0.316099192478491,0.140685415579705,0.33372055897746,0.257405299290544,0.405517686540306,-0.058071537918378,0.0714727809036781,0.130296998290656,-0.244377255247624,0.0381915515019361,-0.215613659347543,-0.254047820080623,-0.36113060623959,-0.0875200163836394
"KIFBP","red",-0.22019654552088,0.340648789889582,-0.15528299026684,0.226543524708631,0.442747273179386,0.368102520204847,0.014635897929049,0.493137304143062,0.469565010413241,0.715393566197085,-0.496794413866956,-0.540093564042612,-0.2955985345347,-0.0568839391755751,-0.369433207618932,-0.159624952835134
"YTHDC1","pink",-0.0575397931235144,0.500517767448396,0.656900887004359,0.265908661593442,-0.137939533693005,-0.267267501816859,0.121516894477588,-0.429010001232228,0.011848905197534,0.0318078870067284,-0.0751142375524549,0.398442711078492,-0.11927344712728,-0.239105612373546,-0.338627668528777,-0.212350391608742
"CLUH","blue",-0.22922084784554,-0.418812744937096,-0.214571293038857,-0.334624969364726,-0.332536248493059,0.059928875993288,0.044846484913228,0.168680884231409,-0.120569433354208,-0.324335212450607,0.0442208434787399,0.0469711147615031,-0.0224512860764029,0.417378289031698,0.355397225196683,0.45852272035777
